,Dataset,Backprop,Model,Num_layers,Batchsize,LearningRate,TotalEpochs,Num_parameters,Optimizer,Best_train,Best_test,Best_test_at,Avg_time,Initialization,AvgGenError,ModelType,ID,Efficiency
437,higgs,backprop,mlp,3layers,10000,0.0005,4,148226,Adam,4987.447,4987.099,2,288.6632612546285,orthogonal_,0.551399999999982,mlp_3layers,0,139.6183858217824
438,higgs,backprop,mlp,3layers,10000,0.0005,4,148226,SGDM,4982.4717,4982.139,1,297.4386598269145,orthogonal_,0.3718000000001969,mlp_3layers,0,209.21928914577867
439,higgs,backprop,mlp,3layers,10000,0.0005,4,148226,SGD,4985.065,4984.5215,2,287.1722203095754,orthogonal_,0.5621666666665988,mlp_3layers,0,139.5462263580429
440,higgs,backprop,mlp,3layers,10000,0.005,4,148226,Adam,5001.741,5001.595,1,294.2482450803121,orthogonal_,0.219333333333149,mlp_3layers,0,210.03632184792133
441,higgs,backprop,mlp,3layers,10000,0.005,4,148226,SGDM,5006.181,5006.364,2,289.10347112019855,orthogonal_,0.1931666666663053,mlp_3layers,0,140.157727070644
442,higgs,backprop,mlp,3layers,10000,0.005,4,148226,SGD,4982.5215,4982.0503,2,287.28908101717633,orthogonal_,0.42586666666647943,mlp_3layers,0,139.47704285977213
443,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,Adam,0.718026,0.70971787,2,293.4204825560252,kaiming_normal,0.007514120000000031,mlp_3layers,0,0.019869199187398042
444,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,Adam,0.718998,0.71001565,2,294.65485231081647,kaiming_uniform,0.00811181666666668,mlp_3layers,0,0.019877535810138038
445,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,Adam,0.728524,0.72152054,2,292.0680497487386,orthogonal_,0.006034253333333332,mlp_3layers,0,0.020199625700644958
446,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,SGDM,0.711256,0.70579237,2,291.6762863794963,kaiming_normal,0.005351020000000021,mlp_3layers,0,0.019759301233989977
447,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,SGDM,0.711722,0.70500106,2,294.03611421585083,kaiming_uniform,0.006636846666666678,mlp_3layers,0,0.0197371477886935
448,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,SGDM,0.720562,0.7163191,2,293.38787110646564,orthogonal_,0.004188533333333318,mlp_3layers,0,0.02005400664300266
449,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,SGD,0.718108,0.70994925,2,296.06887944539386,kaiming_normal,0.008149103333333333,mlp_3layers,0,0.019875676881566825
450,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,SGD,0.71904,0.71009773,2,295.674275636673,kaiming_uniform,0.008932823333333376,mlp_3layers,0,0.019879833714612816
451,higgs,backprop,mlp,3layers,20000,0.0005,4,148226,SGD,0.729166,0.72211295,2,290.57313354810077,orthogonal_,0.007102416666666667,mlp_3layers,0,0.020216210759001468
452,higgs,backprop,mlp,3layers,20000,0.005,4,148226,Adam,0.709168,0.70428807,2,293.3122274875641,kaiming_normal,0.0030629433333333456,mlp_3layers,0,0.01971718698324186
453,higgs,backprop,mlp,3layers,20000,0.005,4,148226,Adam,0.706128,0.6992418,2,296.11304386456806,kaiming_uniform,0.004008013333333338,mlp_3layers,0,0.01957591205129828
454,higgs,backprop,mlp,3layers,20000,0.005,4,148226,Adam,0.713232,0.70944816,2,291.99267927805585,orthogonal_,0.0024661333333333424,mlp_3layers,0,0.01986164840991398
455,higgs,backprop,mlp,3layers,20000,0.005,4,148226,SGDM,0.59506,0.5954308,2,292.4784044424693,kaiming_normal,-0.0006690666666666992,mlp_3layers,0,0.016669628408133175
456,higgs,backprop,mlp,3layers,20000,0.005,4,148226,SGDM,0.588116,0.588872,2,293.00663383801776,kaiming_uniform,-0.00048434666666663517,mlp_3layers,0,0.016486008819083926
457,higgs,backprop,mlp,3layers,20000,0.005,4,148226,SGDM,0.621672,0.62086624,2,290.71951882044476,orthogonal_,0.00050737333333332,mlp_3layers,0,0.017381716753575444
458,higgs,backprop,mlp,3layers,20000,0.005,4,148226,SGD,0.710714,0.7054479,2,291.6193111737569,kaiming_normal,0.005178846666666644,mlp_3layers,0,0.01974965748210857
459,higgs,backprop,mlp,3layers,20000,0.005,4,148226,SGD,0.711146,0.704544,2,294.0239287217458,kaiming_uniform,0.006700313333333319,mlp_3layers,0,0.019724351977055566
460,higgs,backprop,mlp,3layers,20000,0.005,4,148226,SGD,0.71975,0.7156259,2,292.5662804444631,orthogonal_,0.004173076666666627,mlp_3layers,0,0.020034599876653795
461,higgs,backprop,mlp,4layers,10000,0.005,4,689922,Adam,5022.715,5022.863,2,288.56274032592773,orthogonal_,0.5616999999995945,mlp_4layers,0,124.53480460559757
462,higgs,backprop,mlp,4layers,10000,0.005,4,689922,SGDM,5003.7656,5003.7803,2,286.9325542449951,orthogonal_,0.09340000000004996,mlp_4layers,0,124.0616759704253
463,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,Adam,0.734718,0.717795,2,292.99235526720685,kaiming_normal,0.014083326666666673,mlp_4layers,0,0.0177967147564795
464,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,Adam,0.73385,0.7184259,2,294.67634256680805,kaiming_uniform,0.013269013333333338,mlp_4layers,0,0.017812357032254426
465,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,Adam,0.741206,0.7291169,2,292.0265880425771,orthogonal_,0.009425753333333361,mlp_4layers,0,0.01807742530029965
466,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,SGDM,0.72169,0.7121107,2,294.0729286670685,kaiming_normal,0.009479446666666705,mlp_4layers,0,0.017655780554248702
467,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,SGDM,0.720246,0.71082425,2,306.4329402446747,kaiming_uniform,0.009366680000000035,mlp_4layers,0,0.01762388484071145
468,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,SGDM,0.725256,0.7200164,2,291.0176486968994,orthogonal_,0.005129216666666658,mlp_4layers,0,0.017851791236755964
469,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,SGD,0.735004,0.71783376,1,294.03070282936096,kaiming_normal,0.017176546666666643,mlp_4layers,0,0.026696513634027468
470,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,SGD,0.733884,0.7183338,2,294.9924148718516,kaiming_uniform,0.015559566666666616,mlp_4layers,0,0.01781007354263821
471,higgs,backprop,mlp,4layers,20000,0.0005,4,689922,SGD,0.742232,0.72972786,2,293.98970890045166,orthogonal_,0.012498236666666681,mlp_4layers,0,0.01809257319189491
472,higgs,backprop,mlp,4layers,20000,0.005,4,689922,Adam,0.720208,0.7110414,2,289.94714760780334,kaiming_normal,0.005551033333333288,mlp_4layers,0,0.017629268768726232
473,higgs,backprop,mlp,4layers,20000,0.005,4,689922,Adam,0.718486,0.7093997,2,294.03185780843097,kaiming_uniform,0.005209833333333321,mlp_4layers,0,0.017588565132429356
474,higgs,backprop,mlp,4layers,20000,0.005,4,689922,Adam,0.71746,0.71262145,2,294.2637423674266,orthogonal_,0.002876150000000003,mlp_4layers,0,0.01766844388021485
475,higgs,backprop,mlp,4layers,20000,0.005,4,689922,SGDM,0.599734,0.59858376,2,293.97324840227765,kaiming_normal,0.0009492933333333046,mlp_4layers,0,0.014841040178018771
476,higgs,backprop,mlp,4layers,20000,0.005,4,689922,SGDM,0.599286,0.59938264,2,294.3422478040059,kaiming_uniform,-1.7633333333118746e-06,mlp_4layers,0,0.014860847281000343
477,higgs,backprop,mlp,4layers,20000,0.005,4,689922,SGDM,0.633256,0.63117474,2,295.5503815015157,orthogonal_,0.0008651533333333683,mlp_4layers,0,0.015649087565774506
478,higgs,backprop,mlp,4layers,20000,0.005,4,689922,SGD,0.72128,0.7118896,2,292.1182674566905,kaiming_normal,0.009415446666666641,mlp_4layers,0,0.0176502986915544
479,higgs,backprop,mlp,4layers,20000,0.005,4,689922,SGD,0.719706,0.7102978,2,295.39807375272113,kaiming_uniform,0.009390933333333296,mlp_4layers,0,0.01761083225538618
480,higgs,backprop,mlp,4layers,20000,0.005,4,689922,SGD,0.724054,0.71918035,2,292.580270131429,orthogonal_,0.004925763333333351,mlp_4layers,0,0.01783106255604329
481,MNIST,backprop,kan,2layers,4096,0.0005,98,254080,Adam,0.9989537,0.94873047,21,8.485628933906556,kaiming_normal,0.050536751199999994,kan_2layers,750,0.0034658853041510413
482,MNIST,backprop,kan,2layers,4096,0.0005,98,254080,Adam,0.9989537,0.95202637,13,8.417125821113586,kaiming_uniform,0.04757917300000001,kan_2layers,750,0.005465312014639624
483,MNIST,backprop,kan,2layers,4096,0.0005,98,254080,SGDM,0.9977853,0.9486084,4,8.996963000297546,kaiming_normal,0.04969377579999998,kan_2layers,750,0.015247933184857681
484,MNIST,backprop,kan,2layers,4096,0.0005,98,254080,SGDM,0.9989537,0.95129395,0,8.434251933097839,kaiming_uniform,0.04760358059999996,kan_2layers,750,0.07645550360274768
485,MNIST,backprop,kan,2layers,4096,0.0005,98,254080,SGD,0.99890137,0.9481201,0,8.445192294120789,kaiming_normal,0.050954911599999965,kan_2layers,750,0.07620042124875018
486,MNIST,backprop,kan,2layers,4096,0.0005,98,254080,SGD,0.9990409,0.9510498,0,8.458216667175293,kaiming_uniform,0.047881225200000085,kan_2layers,750,0.07643588126497856
487,MNIST,backprop,kan,2layers,4096,0.0005,0,127040,Adam,0.7816337,0.7774658,0,7.567811727523804,kaiming_normal,0.004167900000000002,kan_2layers,750,0.06618789615699192
488,MNIST,backprop,kan,2layers,4096,0.0005,0,127040,Adam,0.8953683,0.8934326,0,7.965243577957153,kaiming_uniform,0.0019356999999999847,kan_2layers,750,0.07606048285605785
489,MNIST,backprop,kan,2layers,4096,0.0005,0,127040,SGDM,0.7868478,0.7828369,0,7.63027286529541,kaiming_normal,0.0040109000000000394,kan_2layers,750,0.06664515332386513
490,MNIST,backprop,kan,2layers,4096,0.0005,0,127040,SGDM,0.89746094,0.895874,0,8.29409909248352,kaiming_uniform,0.0015869400000000367,kan_2layers,750,0.07626832624888319
491,MNIST,backprop,kan,2layers,4096,0.0005,0,127040,SGD,0.7868129,0.7832031,0,7.484564304351807,kaiming_normal,0.0036097999999999963,kan_2layers,750,0.06667632898146023
492,MNIST,backprop,kan,2layers,4096,0.0005,0,127040,SGD,0.89746094,0.8959961,0,7.66550612449646,kaiming_uniform,0.0014648400000000228,kan_2layers,750,0.07627872097251061
493,MNIST,backprop,kan,2layers,4096,0.0005,4,254080,Adam,0.9340297,0.91955566,2,7.423425515492757,kaiming_uniform,0.014276406666666666,kan_2layers,750,0.02463489898015821
494,MNIST,backprop,kan,2layers,4096,0.0005,4,254080,SGD,0.93418664,0.9189453,0,7.516597191492717,kaiming_uniform,0.015276213333333363,kan_2layers,750,0.07385564230160199
495,MNIST,backprop,kan,2layers,4096,0.0005,4,254080,SGDM,0.9341169,0.9193115,1,7.4697292645772295,kaiming_uniform,0.014834466666666693,kan_2layers,750,0.036942536899502706
496,MNIST,backprop,kan,2layers,4096,0.005,98,254080,Adam,0.9987444,0.94836426,17,8.408925395011902,kaiming_normal,0.050238898600000005,kan_2layers,750,0.004234446910567744
497,MNIST,backprop,kan,2layers,4096,0.005,98,254080,Adam,0.9989537,0.95214844,0,8.438960614204406,kaiming_uniform,0.048937984200000006,kan_2layers,750,0.07652417897198924
498,MNIST,backprop,kan,2layers,4096,0.005,98,254080,SGDM,0.98836845,0.9486084,38,8.491744871139526,kaiming_normal,0.03978098059999998,kan_2layers,750,0.001954863228827908
499,MNIST,backprop,kan,2layers,4096,0.005,98,254080,SGDM,0.996739,0.9506836,4,8.456280980110169,kaiming_uniform,0.0463211524,kan_2layers,750,0.015281289953515026
500,MNIST,backprop,kan,2layers,4096,0.005,98,254080,SGD,0.99720985,0.9486084,25,8.613483943939208,kaiming_normal,0.048066416799999984,kan_2layers,750,0.0029322948432418615
501,MNIST,backprop,kan,2layers,4096,0.005,98,254080,SGD,0.9989537,0.951416,14,8.432742767333984,kaiming_uniform,0.04760880819999997,kan_2layers,750,0.005097687517492133
502,MNIST,backprop,kan,2layers,4096,0.005,4,254080,Adam,0.9308036,0.9165039,2,7.532254139582316,kaiming_uniform,0.013317316666666653,kan_2layers,750,0.024553142320303943
503,MNIST,backprop,kan,2layers,4096,0.005,4,254080,SGD,0.93310547,0.92004395,0,7.376629114151001,kaiming_uniform,0.013148706666666676,kan_2layers,750,0.07394394081231276
504,MNIST,backprop,kan,2layers,4096,0.005,4,254080,SGDM,0.93310547,0.9190674,0,7.521754662195842,kaiming_uniform,0.014212463333333333,kan_2layers,750,0.07386545547973677
505,MNIST,backprop,kan,2layers,4096,0.05,98,254080,Adam,0.9798235,0.94555664,26,8.847507214546203,kaiming_normal,0.023953688600000002,kan_2layers,750,0.002814607257212059
506,MNIST,backprop,kan,2layers,4096,0.05,98,254080,Adam,0.9906006,0.9515381,14,8.456625361442565,kaiming_uniform,0.0295364816,kan_2layers,750,0.005098341729367787
507,MNIST,backprop,kan,2layers,4096,0.05,98,254080,SGDM,0.8643799,0.86047363,49,8.321815314292907,kaiming_normal,0.000886931599999995,kan_2layers,750,0.0013831254728054222
508,MNIST,backprop,kan,2layers,4096,0.05,98,254080,SGDM,0.9577462,0.9484863,49,8.455885853767395,kaiming_uniform,0.0057090527999999925,kan_2layers,750,0.0015245970549230723
509,MNIST,backprop,kan,2layers,4096,0.05,98,254080,SGD,0.9875663,0.9486084,10,8.373238201141357,kaiming_normal,0.03826834299999996,kan_2layers,750,0.006930878720389854
510,MNIST,backprop,kan,2layers,4096,0.05,98,254080,SGD,0.9963379,0.9510498,10,8.669377732276917,kaiming_uniform,0.044867131400000024,kan_2layers,750,0.006948716478634416
511,MNIST,backprop,kan,2layers,4096,0.05,0,127040,Adam,0.58382744,0.5731201,0,7.688907623291016,kaiming_normal,0.010707339999999954,kan_2layers,750,0.04879135990841633
512,MNIST,backprop,kan,2layers,4096,0.05,0,127040,Adam,0.77188545,0.7751465,0,7.712103605270386,kaiming_uniform,-0.0032610499999999876,kan_2layers,750,0.06599044748779398
513,MNIST,backprop,kan,2layers,4096,0.05,0,127040,SGDM,0.7760882,0.77282715,0,7.496010303497314,kaiming_normal,0.0032610499999999876,kan_2layers,750,0.06579299456195246
514,MNIST,backprop,kan,2layers,4096,0.05,0,127040,SGDM,0.892055,0.88952637,0,7.611222267150879,kaiming_uniform,0.0025286300000000317,kan_2layers,750,0.075727934278866
515,MNIST,backprop,kan,2layers,4096,0.05,0,127040,SGD,0.7708217,0.76501465,0,7.474083185195923,kaiming_normal,0.005807050000000036,kan_2layers,750,0.06512789400225388
516,MNIST,backprop,kan,2layers,4096,0.05,0,127040,SGD,0.8877825,0.88671875,0,7.685238122940063,kaiming_uniform,0.00106375000000003,kan_2layers,750,0.07548891352578811
517,MNIST,backprop,kan,2layers,4096,0.05,4,254080,Adam,0.9104701,0.9034424,2,7.427643060684204,kaiming_uniform,0.005684973333333325,kan_2layers,750,0.024203224694839768
518,MNIST,backprop,kan,2layers,4096,0.05,4,254080,SGD,0.9227992,0.91296387,2,7.506561915079753,kaiming_uniform,0.009829563333333366,kan_2layers,750,0.024458304905637027
519,MNIST,backprop,kan,2layers,4096,0.05,4,254080,SGDM,0.92424667,0.91503906,2,7.391323804855347,kaiming_uniform,0.009754003333333353,kan_2layers,750,0.02451389925216591
520,MNIST,backprop,kan,3layers,4096,0.0005,98,525440,Adam,0.9996861,0.9519043,14,8.433596487045287,kaiming_normal,0.04872732740000002,kan_3layers,750,0.004818342086723019
521,MNIST,backprop,kan,3layers,4096,0.0005,98,525440,Adam,0.9994594,0.95532227,4,8.4800355052948,kaiming_uniform,0.044643902800000024,kan_3layers,750,0.014506929425336467
522,MNIST,backprop,kan,3layers,4096,0.0005,98,525440,SGDM,0.9995989,0.94958496,3,8.56566002368927,kaiming_normal,0.05006174539999998,kan_3layers,750,0.018024757758029857
523,MNIST,backprop,kan,3layers,4096,0.0005,98,525440,SGDM,0.9955706,0.9539795,39,8.635165448188781,kaiming_uniform,0.04141148300000001,kan_3layers,750,0.0018108173694775496
524,MNIST,backprop,kan,3layers,4096,0.0005,98,525440,SGD,0.99965125,0.95166016,25,8.431822247505188,kaiming_normal,0.047995582,kan_3layers,750,0.00277909978886062
525,MNIST,backprop,kan,3layers,4096,0.0005,98,525440,SGD,0.9994594,0.9543457,0,8.665777831077575,kaiming_uniform,0.04507115600000004,kan_3layers,750,0.07246049920553684
526,MNIST,backprop,kan,3layers,4096,0.0005,4,525440,Adam,0.9481201,0.9375,2,7.74589737256368,kaiming_uniform,0.010858413333333336,kan_3layers,750,0.023727152542029856
527,MNIST,backprop,kan,3layers,4096,0.0005,4,525440,SGD,0.94895715,0.9370117,0,7.454091310501099,kaiming_uniform,0.011730383333333353,kan_3layers,750,0.0711443825266135
528,MNIST,backprop,kan,3layers,4096,0.0005,4,525440,SGDM,0.9491839,0.9375,2,7.438590447107951,kaiming_uniform,0.011712929999999955,kan_3layers,750,0.023727152542029856
529,MNIST,backprop,kan,3layers,4096,0.005,98,525440,Adam,0.9995292,0.9527588,2,8.473908796310425,kaiming_normal,0.046874648599999985,kan_3layers,750,0.02411333694225207
530,MNIST,backprop,kan,3layers,4096,0.005,98,525440,Adam,0.99949425,0.9544678,1,9.404592905044556,kaiming_uniform,0.04561488340000002,kan_3layers,750,0.03623488493928903
531,MNIST,backprop,kan,3layers,4096,0.005,98,525440,SGDM,0.986363,0.9519043,22,8.476294808387756,kaiming_normal,0.03403075899999999,kan_3layers,750,0.0031423970130802295
532,MNIST,backprop,kan,3layers,4096,0.005,98,525440,SGDM,0.994036,0.9543457,47,8.413232378959655,kaiming_uniform,0.039981160600000024,kan_3layers,750,0.001509593733448684
533,MNIST,backprop,kan,3layers,4096,0.005,98,525440,SGD,0.9996163,0.94958496,41,8.600931196212768,kaiming_normal,0.05015557320000001,kan_3layers,750,0.0017166435960028433
534,MNIST,backprop,kan,3layers,4096,0.005,98,525440,SGD,0.9946289,0.9539795,5,9.099905214309693,kaiming_uniform,0.03999023900000002,kan_3layers,750,0.012072115796516998
535,MNIST,backprop,kan,3layers,4096,0.005,4,525440,Adam,0.8521031,0.8441162,2,7.443652073542277,kaiming_uniform,0.0073998033333333435,kan_3layers,750,0.02136370542997182
536,MNIST,backprop,kan,3layers,4096,0.005,4,525440,SGD,0.9145333,0.89941406,2,7.422777493794759,kaiming_uniform,0.01601445999999999,kan_3layers,750,0.022763236906737486
537,MNIST,backprop,kan,3layers,4096,0.005,4,525440,SGDM,0.94226074,0.92907715,2,7.443712155024211,kaiming_uniform,0.01472980999999999,kan_3layers,750,0.02351397894545531
538,MNIST,backprop,kan,3layers,4096,0.05,98,525440,Adam,0.9781843,0.9477539,46,8.418932428359986,kaiming_normal,0.02210831819999999,kan_3layers,750,0.001531063922219827
539,MNIST,backprop,kan,3layers,4096,0.05,98,525440,Adam,0.9857701,0.95336914,48,8.454905638694763,kaiming_uniform,0.02475062900000001,kan_3layers,750,0.001477272490686943
540,MNIST,backprop,kan,3layers,4096,0.05,98,525440,SGDM,0.97595215,0.96533203,49,8.470958938598633,kaiming_normal,0.007883986799999998,kan_3layers,750,0.0014658931410891098
541,MNIST,backprop,kan,3layers,4096,0.05,98,525440,SGDM,0.9746094,0.9638672,48,8.524768972396851,kaiming_uniform,0.006892437999999997,kan_3layers,750,0.0014935395320593765
542,MNIST,backprop,kan,3layers,4096,0.05,98,525440,SGD,0.9844971,0.95166016,46,8.758838725090026,kaiming_normal,0.032169358999999995,kan_3layers,750,0.0015373743512845982
543,MNIST,backprop,kan,3layers,4096,0.05,98,525440,SGD,0.99326867,0.95458984,25,8.537956895828247,kaiming_uniform,0.038020019800000006,kan_3layers,750,0.0027876552306156156
544,MNIST,backprop,kan,3layers,4096,0.05,4,525440,Adam,0.7452044,0.74243164,2,7.458911101023356,kaiming_uniform,0.004196896666666672,kan_3layers,750,0.018790174692596685
545,MNIST,backprop,kan,3layers,4096,0.05,4,525440,SGD,0.8376988,0.83166504,2,7.698882977167766,kaiming_uniform,0.005743133333333317,kan_3layers,750,0.021048579485816916
546,MNIST,backprop,kan,3layers,4096,0.05,4,525440,SGDM,0.84202355,0.8359375,2,7.677987972895305,kaiming_uniform,0.005481499999999991,kan_3layers,750,0.021156711016643286
547,MNIST,backprop,kan,4layers,4096,0.0005,98,1109120,Adam,0.9968959,0.95043945,1,8.53823842048645,kaiming_normal,0.047510810599999995,kan_4layers,750,0.03414326784536921
548,MNIST,backprop,kan,4layers,4096,0.0005,98,1109120,Adam,0.9995117,0.9555664,37,8.791174736022949,kaiming_uniform,0.04444300840000002,kan_4layers,750,0.0018067077198223363
549,MNIST,backprop,kan,4layers,4096,0.0005,98,1109120,SGDM,0.99564034,0.9501953,0,8.63797504901886,kaiming_normal,0.0455311672,kan_4layers,750,0.06826899416540623
550,MNIST,backprop,kan,4layers,4096,0.0005,98,1109120,SGDM,0.9954834,0.95458984,2,9.012848744392395,kaiming_uniform,0.04095388800000002,kan_4layers,750,0.022861576708604385
551,MNIST,backprop,kan,4layers,4096,0.0005,98,1109120,SGD,0.9969308,0.9482422,0,8.499507641792297,kaiming_normal,0.04896170579999999,kan_4layers,750,0.06812866914748154
552,MNIST,backprop,kan,4layers,4096,0.0005,98,1109120,SGD,0.9995292,0.9547119,3,9.728989267349244,kaiming_uniform,0.04492430699999999,kan_4layers,750,0.01714837495269233
553,MNIST,backprop,kan,4layers,4096,0.0005,4,1109120,Adam,0.09905134,0.09692383,0,7.469600598017375,kaiming_uniform,0.002040316666666662,kan_4layers,750,0.006963718284818737
554,MNIST,backprop,kan,4layers,4096,0.0005,4,1109120,SGD,0.09885951,0.09692383,0,7.463483572006226,kaiming_uniform,0.0018194266666666608,kan_4layers,750,0.006963718284818737
555,MNIST,backprop,kan,4layers,4096,0.0005,4,1109120,SGDM,0.09898158,0.09692383,0,7.4487232367197675,kaiming_uniform,0.0018891813333333323,kan_4layers,750,0.006963718284818737
556,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,Adam,0.9948905,0.95129395,26,8.437650170326233,kaiming_normal,0.037185409600000004,kan_4layers,750,0.0025314047864154776
557,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,Adam,0.9964076,0.9543457,14,8.605413484573365,kaiming_uniform,0.03134800520000001,kan_4layers,750,0.00457114595459695
558,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGDM,0.9651925,0.94421387,47,8.533273491859436,kaiming_normal,0.021201175800000013,kan_4layers,750,0.0014133175916117287
559,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGDM,0.9536656,0.94091797,10,8.837048988342286,kaiming_uniform,0.012845280999999965,kan_4layers,750,0.0061456766169358575
560,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGD,0.99553573,0.9501953,38,8.768119101524354,kaiming_normal,0.04546107560000001,kan_4layers,750,0.001750487029882211
561,MNIST,backprop,kan,4layers,4096,0.005,98,1109120,SGD,0.99541366,0.95458984,2,8.625592517852784,kaiming_uniform,0.04067522460000003,kan_4layers,750,0.022861576708604385
562,MNIST,backprop,kan,4layers,4096,0.005,4,1109120,Adam,0.09915597,0.09692383,0,7.496459245681763,kaiming_uniform,0.0020984433333333294,kan_4layers,750,0.006963718284818737
563,MNIST,backprop,kan,4layers,4096,0.005,4,1109120,SGD,0.09896415,0.09692383,0,7.412423054377238,kaiming_uniform,0.0019124349999999947,kan_4layers,750,0.006963718284818737
564,MNIST,backprop,kan,4layers,4096,0.005,4,1109120,SGDM,0.099121094,0.09692383,0,7.558191776275635,kaiming_uniform,0.002028692999999998,kan_4layers,750,0.006963718284818737
565,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,Adam,0.95647323,0.9387207,20,8.510626091957093,kaiming_normal,0.01266566520000001,kan_4layers,750,0.003211646419337665
566,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,Adam,0.9574498,0.93969727,41,8.570662851333617,kaiming_uniform,0.009649144199999994,kan_4layers,750,0.0016074937798095212
567,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGDM,0.9825265,0.96765137,48,8.456845922470093,kaiming_normal,0.006331968000000004,kan_4layers,750,0.0014188401258501612
568,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGDM,0.97950965,0.96850586,48,8.817011651992798,kaiming_uniform,0.006482275600000003,kan_4layers,750,0.0014200930406257975
569,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGD,0.9644427,0.94421387,34,8.40007809638977,kaiming_normal,0.021152341400000007,kan_4layers,750,0.0019382641256389425
570,MNIST,backprop,kan,4layers,4096,0.05,98,1109120,SGD,0.95241004,0.9407959,12,8.570006098747253,kaiming_uniform,0.01110944699999998,kan_4layers,750,0.005199513260220383
571,MNIST,backprop,kan,4layers,4096,0.05,4,1109120,Adam,0.099016465,0.09692383,0,7.469605843226115,kaiming_uniform,0.0018019916666666645,kan_4layers,750,0.006963718284818737
572,MNIST,backprop,kan,4layers,4096,0.05,4,1109120,SGD,0.09884208,0.09692383,0,7.381115754445394,kaiming_uniform,0.0016159783333333326,kan_4layers,750,0.006963718284818737
573,MNIST,backprop,kan,4layers,4096,0.05,4,1109120,SGDM,0.099138536,0.09692383,0,7.391544500986735,kaiming_uniform,0.002156573333333333,kan_4layers,750,0.006963718284818737
586,MNIST,backprop,mlpWide,2layers,4096,0.005,98,255050,SGDM,0.99996513,0.9838867,47,8.904191551208497,kaiming_normal,0.017509063399999997,mlpWide_2layers,750,0.0016468896454278755
587,MNIST,backprop,mlpWide,2layers,4096,0.005,98,255050,SGDM,0.9754464,0.96520996,49,9.490691981315614,kaiming_normal,0.006276501999999997,mlpWide_2layers,750,0.0015510022823119164
588,MNIST,backprop,mlpWide,3layers,4096,0.0005,98,712650,SGD,1.0,0.98461914,2,7.479522771835327,kaiming_normal,0.016419837199999968,mlpWide_3layers,750,0.024355434064691185
589,MNIST,backprop,mlpWide,3layers,4096,0.0005,98,712650,SGD,0.99998254,0.9852295,3,7.296943964958191,kaiming_normal,0.014905840000000002,mlpWide_3layers,750,0.018277898898429904
590,MNIST,backprop,mlpWide,3layers,4096,0.0005,98,712650,SGD,1.0,0.9840088,2,7.498362412452698,kaiming_normal,0.016330888599999954,mlpWide_3layers,750,0.02434033675952704
591,MNIST,backprop,mlpWide,3layers,4096,0.005,98,712650,Adam,0.99998254,0.98583984,44,7.443010492324829,kaiming_normal,0.015853100599999993,mlpWide_3layers,750,0.0016257086113158237
592,MNIST,backprop,mlpWide,3layers,4096,0.005,98,712650,Adam,0.9883161,0.9708252,49,7.618591299057007,kaiming_normal,0.011891044000000002,mlpWide_3layers,750,0.0014408537181355608
593,MNIST,backprop,mlpWide,3layers,4096,0.005,98,712650,Adam,0.99998254,0.9852295,4,7.296320066452027,kaiming_normal,0.014918399200000003,mlpWide_3layers,750,0.014622319118743923
594,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGDM,1.0,0.98583984,24,8.304516048431397,kaiming_normal,0.015813681199999992,mlpWide_4layers,750,0.002714533129195893
595,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGDM,1.0,0.98657227,3,8.27141580104828,kaiming_uniform,0.014632042400000003,mlpWide_4layers,750,0.0169784368274072
596,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGDM,1.0,0.9857178,3,8.039762601852416,orthogonal_,0.015467692199999989,mlpWide_4layers,750,0.016963731807453704
597,MNIST,backprop,mlpWide,4layers,4096,0.0005,98,2037450,SGD,1.0,0.9847412,10,8.512020773887635,kaiming_normal,0.0155981412,mlpWide_4layers,750,0.006162518177680958
